,Train,Val
0,0.3831981481256539,0.38294792
1,0.3389135385076653,0.36848462
2,0.3323397820944174,0.36069095
3,0.3253699728985263,0.3574101
4,0.3157172448754479,0.35264587
5,0.30677496269870713,0.34965235
6,0.3016838287811185,0.3478546
7,0.30065634320207646,0.3475732
8,0.3036026021384218,0.34943527
9,0.29065911714066406,0.3435133
10,0.2841447073603719,0.34437045
11,0.28239854393666153,0.34408912
12,0.2746816059556095,0.3405049
13,0.2732926383404369,0.33995032
14,0.26955897927452377,0.34135175
15,0.2674358941730222,0.33747667
16,0.2588452648881124,0.3355214
17,0.2601992013918076,0.33561382
18,0.2499303177251298,0.33723748
19,0.244993970234194,0.3353677
20,0.24798247681560234,0.33335897
21,0.24387545717094614,0.33116952
22,0.23874918288946656,0.3343276
23,0.23116329825668477,0.3309095
24,0.22437700427995078,0.33218703
25,0.22622670178342352,0.33090058
26,0.220358191155244,0.32963192
27,0.21967348921912683,0.3313936
28,0.21258471311399732,0.33180198
29,0.20525189041460856,0.33149838
30,0.2040301184412959,0.33151978
31,0.20321225971824192,0.3338215
32,0.19921882240671784,0.3306157
33,0.18911686635278008,0.32991105
34,0.19341352612190002,0.3331439
35,0.1864255280411252,0.33120742
36,0.1841718404460567,0.33412573
37,0.1776508279565107,0.33001962
38,0.17370850721713055,0.33211496
39,0.1678408281391615,0.32963243
40,0.17143833139919176,0.33165616
41,0.16734244349597835,0.329752
42,0.16771939134669236,0.3311198
43,0.17863014237942076,0.3314016
44,0.1687548388641627,0.33143303
45,0.16956092744188223,0.33077967
46,0.16138751259958964,0.33119518
47,0.1679512898086955,0.33108526
48,0.17908343716625685,0.33105615
49,0.164403630364082,0.33118936
50,0.17057402051948484,0.33012378
51,0.1642577666329543,0.3296052
52,0.16747711639987944,0.33088738
53,0.16469090192070382,0.3327501
54,0.16672370643637371,0.3311506
55,0.16507185096570062,0.33140415
56,0.16451858305234374,0.33237794
57,0.17010633113737544,0.33079123
58,0.15879059951536997,0.3313669
59,0.1695058322242331,0.33017948
60,0.1604105149315636,0.333746
61,0.15910218101604323,0.33037657
62,0.16512606402252222,0.3306956
63,0.16591211424402272,0.33293813
64,0.16290431530365906,0.33148617
65,0.16276011365362048,0.33216718
66,0.16393427511648248,0.32923785
67,0.16273013047469392,0.33275348
68,0.16903504167587532,0.33251607
69,0.16097341163927223,0.3319209
70,0.16308566822035944,0.33113387
71,0.16586823140012236,0.33035886
72,0.16821076508548388,0.33059844
73,0.16071836171049114,0.33055523
74,0.15700152674125054,0.33072168
