,Train,Val
0,1.1270677065647539,1.1682744
1,1.0026854225795596,1.1574626
2,0.9573231997291527,1.135537
3,0.9306698507919634,1.1303544
4,0.9058580607049724,1.1160878
5,0.8830809943346446,1.1164193
6,0.8799118462251171,1.1073672
7,0.8730701815930677,1.103933
8,0.8597104814644425,1.0962298
9,0.8311023563777106,1.0860355
10,0.8327325572626211,1.0839438
11,0.813606711301548,1.085692
12,0.8129015646254899,1.0788643
13,0.7906862367443709,1.080927
14,0.7788636049279373,1.075956
15,0.7652788605903537,1.0743899
16,0.7613554618128264,1.0758746
17,0.7529895398949702,1.0784009
18,0.7183911833801794,1.0740744
19,0.720682489308719,1.0758903
20,0.718797819192386,1.0747145
21,0.716333610256569,1.0735599
22,0.7010690837846321,1.0706418
23,0.6847433005216595,1.0730603
24,0.6771371652108154,1.0747793
25,0.6791768434479811,1.0735438
26,0.6458616119051518,1.0786036
27,0.6375743414896667,1.0772334
28,0.6527864960336215,1.0776811
29,0.638046465257159,1.0847609
30,0.6305948222852056,1.0756413
31,0.6178838838895386,1.0756826
32,0.6055484289889275,1.0764695
33,0.5958759526818024,1.0770738
34,0.570807533703839,1.0764849
35,0.5866052179645921,1.0734615
36,0.5808025044303687,1.0734094
37,0.5686261390765396,1.0745528
38,0.5636430943886551,1.0849115
39,0.5565659508361298,1.0795547
40,0.5685056143023904,1.081469
41,0.5603348754546034,1.0736547
42,0.5629286658759682,1.0742742
43,0.5688510882249168,1.075071
44,0.5523636924426041,1.0763701
45,0.5419774359178812,1.0744113
46,0.5490119940639383,1.0758785
47,0.5570916362285446,1.0740529
48,0.5499625179091697,1.0737616
49,0.5569384139141512,1.0805508
50,0.5670726143233531,1.0780891
51,0.5519614965249016,1.0755786
52,0.5563543525291935,1.078782
53,0.5503825469333967,1.0755798
54,0.5380657266494417,1.0771008
55,0.560560914909806,1.0752358
56,0.5377063473163775,1.0792475
57,0.5489995747972779,1.0771691
58,0.5512709393676986,1.0748942
59,0.547928078880347,1.0810963
60,0.5515654695618304,1.0748118
61,0.5565526524535019,1.0745571
62,0.5642260269423466,1.0807313
63,0.5565694518313757,1.0787214
64,0.5526799343957215,1.078585
65,0.5715150768922481,1.0735426
66,0.5513538725579575,1.0747759
67,0.542579624397294,1.0783086
68,0.5539503302871761,1.0778793
69,0.5680045889130937,1.0732857
70,0.5520062290857137,1.075029
71,0.5694525578441506,1.0800091
72,0.5531180530513291,1.0774988
73,0.5687397383521239,1.0776644
74,0.5514370440512013,1.0802869
