,Train,Val
0,0.7793167668942504,0.8379769
1,0.6697874838441652,0.82384217
2,0.6453601193781128,0.8115171
3,0.6254646615854271,0.807347
4,0.6084597039920486,0.7992601
5,0.6024069824743338,0.7991614
6,0.5847384521503879,0.7944167
7,0.5829164970072436,0.79149204
8,0.572502800246388,0.7880159
9,0.5513761542075444,0.77961206
10,0.5410490071109387,0.7781832
11,0.5347102350845659,0.7733461
12,0.5330777630441111,0.7787124
13,0.5244710898323691,0.778183
14,0.5107565583984337,0.7915935
15,0.512462559094382,0.7699489
16,0.5028250152704914,0.7799684
17,0.4903778214590842,0.77273303
18,0.48607915837438553,0.779635
19,0.48479714390673323,0.77337754
20,0.4785099143348897,0.77475345
21,0.4542733131788345,0.77390546
22,0.46385351585274187,0.768566
23,0.4489515852734804,0.77563477
24,0.4390816056656905,0.77455133
25,0.43820775670166245,0.7740435
26,0.4341851925669167,0.7737155
27,0.4281197365462696,0.7678045
28,0.41887540929282163,0.781483
29,0.4073648208014047,0.7685037
30,0.4032994566855713,0.7704861
31,0.39801648253908617,0.77243257
32,0.3932806174198562,0.7762163
33,0.3874190757300689,0.77087516
34,0.377152960868329,0.77181256
35,0.3653607734798208,0.7816997
36,0.3688611953567887,0.7724928
37,0.3652910254843144,0.7715601
38,0.3514979916647056,0.7743337
39,0.3435704881175617,0.77604246
40,0.3365488051212221,0.77593553
41,0.34099298914203524,0.7777571
42,0.3375535810783989,0.7762365
43,0.3393455318822847,0.7732517
44,0.3306787791904929,0.77757525
45,0.33040878352182373,0.77934986
46,0.3313014542812689,0.7746178
47,0.3304790329235397,0.77859265
48,0.32652864483288885,0.776699
49,0.3307698822366166,0.77268714
50,0.33787017316677004,0.77640855
51,0.33630325689869806,0.7733327
52,0.326468146759465,0.7790482
53,0.33442805688539246,0.77620906
54,0.3340689554095941,0.7768104
55,0.3266691572449271,0.7718313
56,0.3192511111792119,0.7746491
57,0.32134944516298464,0.77966034
58,0.32984066385203087,0.7816148
59,0.334883452701804,0.777597
60,0.3287716863469361,0.77448845
61,0.3475081780649543,0.7745005
62,0.3354847889672045,0.7775804
63,0.324515873532117,0.7762222
64,0.3271957622323453,0.78160787
65,0.3241392160294254,0.77612764
66,0.322629107338375,0.7741554
67,0.32764000882761096,0.77489156
68,0.3360713053132146,0.7738869
69,0.32438839281080306,0.77450705
70,0.3265888385569259,0.77376884
71,0.32896759646861945,0.7763634
72,0.34589383183690825,0.7739569
73,0.3351979045767458,0.7808566
74,0.3313333054765407,0.7752839
