,Train,Val
0,0.6207934765116284,0.6361606
1,0.5760107158942014,0.626055
2,0.5621117590302641,0.62021476
3,0.5511713145650156,0.6118661
4,0.5393646377098072,0.6085705
5,0.5245584858573542,0.6041808
6,0.5254307350167434,0.60252136
7,0.5168226956690652,0.5977423
8,0.5128865298960879,0.5960338
9,0.5054583837224331,0.59297115
10,0.494739168579723,0.59148675
11,0.49364814378731003,0.5942791
12,0.4809005754580787,0.5892939
13,0.48100269452388933,0.5884266
14,0.4647391896447947,0.58737564
15,0.4660073444982846,0.58563477
16,0.4605892808170009,0.5837133
17,0.45715984552888506,0.5812504
18,0.45236056891752063,0.58246046
19,0.4421483991386524,0.5834824
20,0.4310978448861745,0.5837752
21,0.43277011905259577,0.5832537
22,0.4256925790745381,0.58344144
23,0.41667029059824384,0.5805711
24,0.4147263889966798,0.58294547
25,0.40541501073179864,0.5796317
26,0.3926773611745142,0.5799046
27,0.39494797678819327,0.5795053
28,0.38657430033967927,0.58091766
29,0.3804541657690605,0.58224183
30,0.3744672229369033,0.5804718
31,0.3620620801918766,0.58283156
32,0.36180196396680747,0.58181536
33,0.35403597892928024,0.5815588
34,0.35739248679958713,0.57947934
35,0.3399214321177332,0.58159757
36,0.34450671072571165,0.58312875
37,0.3420677067467625,0.5863164
38,0.33825632676545253,0.58496326
39,0.31879092974664464,0.5823729
40,0.3230965187292341,0.58355737
41,0.31508682432816965,0.58266723
42,0.3258929867008425,0.5820687
43,0.3173683882285072,0.5821993
44,0.3160554297657208,0.5812351
45,0.31159387332385957,0.5809924
46,0.32051051484765053,0.58175665
47,0.30380733442008073,0.5830735
48,0.3054747101450168,0.58212346
49,0.31363027160842766,0.58262765
50,0.29513208353721204,0.5824291
51,0.3148769193627098,0.5821548
52,0.30863965094110524,0.5816772
53,0.31592705099723906,0.5814105
54,0.30656972509639385,0.5822466
55,0.31402568321554214,0.58233684
56,0.31393705295827057,0.5816784
57,0.32112760865490764,0.5821889
58,0.29791832719476335,0.5821956
59,0.3048148823610398,0.5820286
60,0.31259934640947956,0.5836211
61,0.31504048840031135,0.5813979
62,0.3000112892941628,0.5838077
63,0.3047468872013146,0.5816799
64,0.3027856193682539,0.5806883
65,0.30694392311934526,0.58327854
66,0.30372951773477375,0.58154446
67,0.3107186476522676,0.5827858
68,0.30374681760461103,0.5823637
69,0.3134374857285127,0.5823014
70,0.3034011112533941,0.5813804
71,0.31317989140412705,0.58277434
72,0.30723908032869923,0.58208305
73,0.3088930891498356,0.5807445
74,0.2983007293367924,0.5826522
