,Train,Val
0,0.6979104570088165,0.6915879
1,0.6183835213376033,0.67556536
2,0.5955303518156743,0.668297
3,0.5821604945175403,0.6578663
4,0.5788256337889831,0.660238
5,0.559495890468401,0.65029997
6,0.5571012352980746,0.648379
7,0.5423807083971914,0.6418764
8,0.5311174698289595,0.6461593
9,0.5207850092599019,0.64195657
10,0.5308646619403984,0.6413453
11,0.5135956568005055,0.63790566
12,0.5022352718457853,0.64342076
13,0.504412757850164,0.63526726
14,0.48674398589201473,0.6360429
15,0.4910768807270631,0.6370177
16,0.4855470115316267,0.6342294
17,0.4675446651634276,0.63500804
18,0.47200728274030646,0.6366062
19,0.46713593774521134,0.6343704
20,0.4649557180187766,0.6301029
21,0.4544927892925373,0.63312334
22,0.44400594321477566,0.6306412
23,0.43604839169676446,0.6307609
24,0.4354930164867799,0.6352469
25,0.4272308230231948,0.6334115
26,0.4220281935314029,0.63276726
27,0.39996644071656656,0.6306343
28,0.39920480706964123,0.6353272
29,0.3998952468985899,0.6310297
30,0.3981760630990958,0.6290662
31,0.3870660101808345,0.6345463
32,0.36753707482086756,0.63230944
33,0.36684053001350003,0.63134456
34,0.36685934193085545,0.636766
35,0.36311105094398194,0.6367925
36,0.35635345495386084,0.6339599
37,0.3489836136717218,0.62947917
38,0.3407883479854956,0.6319843
39,0.3268811085139242,0.6282695
40,0.33451171375926697,0.6273545
41,0.32818743037992537,0.6319607
42,0.3185502946250698,0.6304947
43,0.3169541730636098,0.6311881
44,0.3120477624153469,0.6323992
45,0.3082043014687443,0.63181
46,0.297896391755477,0.6333583
47,0.2942383551263422,0.6295156
48,0.29149513939140714,0.63053983
49,0.28921096140390057,0.6313895
50,0.271090696814072,0.63463074
51,0.2663991425464873,0.6342101
52,0.26329016680231554,0.6312999
53,0.2698630411204145,0.631017
54,0.2635171675768238,0.6365741
55,0.26440575314824943,0.63248855
56,0.26785836375104355,0.6298036
57,0.2588768563061238,0.6299637
58,0.24993635409830825,0.6326327
59,0.2651972082904599,0.63264334
60,0.2604062882303267,0.6303897
61,0.25732854653375775,0.63726705
62,0.2547585581112732,0.6311192
63,0.2588298715630018,0.6312575
64,0.25497206995113947,0.6355637
65,0.25311001916698406,0.63029146
66,0.25910797317962886,0.63727957
67,0.2477531775790142,0.6306739
68,0.25145300691067246,0.6338808
69,0.24851429048920384,0.6313887
70,0.2518204679379006,0.63043815
71,0.2539784862529828,0.6321673
72,0.2533183549813222,0.6329367
73,0.24904362506355318,0.63147825
74,0.2581398019827219,0.63014835
