,Train,Val
0,1.2546734856113224,1.3596097
1,1.0456551092720165,1.3293471
2,1.0238962004063663,1.3141418
3,0.9789336379643724,1.2956402
4,0.9565617862263923,1.308547
5,0.9469891166989659,1.2801344
6,0.9086843186146113,1.2892919
7,0.8900993027749283,1.2693919
8,0.8868613340832787,1.2805483
9,0.8854230515375124,1.2649599
10,0.8658538830002878,1.2631363
11,0.8437238265622318,1.254711
12,0.838959462194584,1.2524513
13,0.7925321444007338,1.2485105
14,0.7848446801073629,1.2469041
15,0.7742504800744723,1.2442235
16,0.8007009455826454,1.2487622
17,0.7655773882469102,1.2437094
18,0.7695275580113798,1.2447662
19,0.7380027308828908,1.236027
20,0.7338341297148313,1.2406206
21,0.7271236013542277,1.2420117
22,0.7163923249720519,1.2375146
23,0.7272716020621433,1.2412426
24,0.6909852781357987,1.2386782
25,0.6910685043997422,1.2358747
26,0.6810871848392553,1.2408451
27,0.6693664972259228,1.2372938
28,0.6433587396262563,1.2388088
29,0.6544593978037451,1.2450845
30,0.6199657191510597,1.2362279
31,0.6119715021594792,1.2369283
32,0.623796961539555,1.2472194
33,0.5912732631598608,1.2384158
34,0.5910065904133579,1.2344445
35,0.5815431801825551,1.2367889
36,0.5604844702925265,1.2502819
37,0.5625819842763277,1.2515434
38,0.547634056460622,1.2392838
39,0.5308112377361283,1.2410833
40,0.5365712113142518,1.243272
41,0.5364873475054928,1.2623663
42,0.5083125776313088,1.243759
43,0.5034262089923087,1.2468818
44,0.49859113974446806,1.2434621
45,0.5037850265211211,1.246779
46,0.49490887753675955,1.245054
47,0.48433026964073456,1.2525038
48,0.4737972109532575,1.2506236
49,0.48049138907779254,1.2543318
50,0.47227727095839506,1.2622135
51,0.4576384261649822,1.2657194
52,0.463114394807639,1.256146
53,0.4699270952708378,1.2514951
54,0.46543411179136995,1.2555444
55,0.47151363228036586,1.2459979
56,0.4562595289920382,1.2432319
57,0.4574764350479093,1.256065
58,0.44541700903657294,1.2542028
59,0.4613095625173642,1.2485758
60,0.46658712942337116,1.2554027
61,0.4535781256696905,1.2543412
62,0.47114598343860786,1.2485081
63,0.4610107669866892,1.2535113
64,0.447080566575396,1.2437998
65,0.46043245213786704,1.2418292
66,0.43451306666280387,1.258746
67,0.47254504101568956,1.2511187
68,0.4577853808912471,1.2471647
69,0.46212525787659525,1.2444903
70,0.448072337764821,1.2555617
71,0.44351973815470386,1.2499611
72,0.44526214711630796,1.2666193
73,0.4497431657147004,1.2577612
74,0.46974294751420176,1.249458
